'2019-11-26 19:01:37,896 - [testcases.py-->line:31] - INFO: 用例：正常登录---执行通过'
'2019-12-15 12:59:54,994 - [test_register.py-->line:63] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-15 12:59:55,248 - [test_register.py-->line:63] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-15 12:59:55,483 - [test_register.py-->line:63] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-15 12:59:56,103 - [test_withdraw.py-->line:79] - INFO: 取现之前的金额为：607993.98
,取现之后的金额为:607991.98'
'2019-12-15 12:59:56,220 - [test_withdraw.py-->line:86] - INFO: 用例：提现成功（小于可剩余额）---执行未通过'
'2019-12-15 12:59:56,559 - [test_withdraw.py-->line:86] - INFO: 用例：member_id为空---执行未通过'
'2019-12-15 12:59:56,751 - [test_withdraw.py-->line:92] - INFO: 用例：member_id不存在---执行通过'
'2019-12-15 12:59:57,223 - [test_withdraw.py-->line:86] - INFO: 用例：金额为0---执行未通过'
'2019-12-15 12:59:57,640 - [test_withdraw.py-->line:86] - INFO: 用例：提现成功-金额为500000（用户可用余额大于500000）---执行未通过'
'2019-12-15 12:59:57,949 - [test_withdraw.py-->line:86] - INFO: 用例：金额为50000.01---执行未通过'
'2019-12-15 12:59:58,125 - [test_withdraw.py-->line:92] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-15 12:59:58,600 - [test_withdraw.py-->line:86] - INFO: 用例：金额为空---执行未通过'
'2019-12-15 12:59:58,966 - [test_withdraw.py-->line:79] - INFO: 取现之前的金额为：107991.98
,取现之后的金额为:107991.96'
'2019-12-15 12:59:59,111 - [test_withdraw.py-->line:86] - INFO: 用例：提现成功-金额为0.01---执行未通过'
'2019-12-15 12:59:59,440 - [test_withdraw.py-->line:86] - INFO: 用例：金额为负数---执行未通过'
'2019-12-15 13:18:01,775 - [test_invest.py-->line:81] - INFO: 用例：管理员正常登陆---执行通过'
'2019-12-15 13:18:03,981 - [test_invest.py-->line:75] - INFO: 用例：标id审核拒绝---执行未通过'
'2019-12-15 13:18:04,229 - [test_invest.py-->line:75] - INFO: 用例：标id剩余金额为0---执行未通过'
'2019-12-15 13:18:04,319 - [test_invest.py-->line:81] - INFO: 用例：标id为空---执行通过'
'2019-12-15 13:18:04,726 - [test_login.py-->line:42] - INFO: 用例：登录成功---执行未通过'
'2019-12-15 13:18:04,982 - [test_login.py-->line:42] - INFO: 用例：手机号为空---执行未通过'
'2019-12-15 13:18:05,074 - [test_login.py-->line:48] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-15 13:18:05,325 - [test_login.py-->line:48] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-15 13:18:05,560 - [test_login.py-->line:48] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-15 13:18:05,800 - [test_login.py-->line:48] - INFO: 用例：密码错误---执行通过'
'2019-12-15 13:18:06,171 - [test_login.py-->line:42] - INFO: 用例：密码为空---执行未通过'
'2019-12-15 13:18:06,258 - [test_login.py-->line:48] - INFO: 用例：密码小于8位---执行通过'
'2019-12-15 13:18:06,470 - [test_login.py-->line:48] - INFO: 用例：密码大于16位---执行通过'
'2019-12-15 13:18:07,006 - [test_recharge.py-->line:78] - INFO: 充值之前的金额为：609991.97
,充值之后的金额为:611991.97'
'2019-12-15 13:18:07,006 - [test_recharge.py-->line:92] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-15 13:18:07,243 - [test_recharge.py-->line:92] - INFO: 用例：member_id为空---执行通过'
'2019-12-15 13:18:07,492 - [test_recharge.py-->line:92] - INFO: 用例：member_id不存在---执行通过'
'2019-12-15 13:18:07,883 - [test_recharge.py-->line:86] - INFO: 用例：金额为0---执行未通过'
'2019-12-15 13:18:08,169 - [test_recharge.py-->line:78] - INFO: 充值之前的金额为：611991.97
,充值之后的金额为:1111991.97'
'2019-12-15 13:18:08,170 - [test_recharge.py-->line:92] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-15 13:18:08,422 - [test_recharge.py-->line:92] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-15 13:18:08,652 - [test_recharge.py-->line:92] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-15 13:18:09,013 - [test_recharge.py-->line:86] - INFO: 用例：金额为空---执行未通过'
'2019-12-15 13:18:09,284 - [test_recharge.py-->line:78] - INFO: 充值之前的金额为：1111991.97
,充值之后的金额为:1111991.98'
'2019-12-15 13:18:09,285 - [test_recharge.py-->line:92] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-15 13:18:09,518 - [test_recharge.py-->line:92] - INFO: 用例：金额为负数---执行通过'
'2019-12-15 13:18:09,749 - [test_register.py-->line:63] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-15 13:18:09,985 - [test_register.py-->line:63] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-15 13:18:10,193 - [test_register.py-->line:63] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-15 13:18:10,426 - [test_register.py-->line:63] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-15 13:18:10,656 - [test_register.py-->line:63] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-15 13:18:10,891 - [test_register.py-->line:63] - INFO: 用例：手机号为空---执行通过'
'2019-12-15 13:18:11,132 - [test_register.py-->line:63] - INFO: 用例：密码小于8位---执行通过'
'2019-12-15 13:18:11,387 - [test_register.py-->line:63] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-15 13:18:11,609 - [test_register.py-->line:63] - INFO: 用例：密码大于16位---执行通过'
'2019-12-15 13:18:11,852 - [test_register.py-->line:63] - INFO: 用例：不传密码---执行通过'
'2019-12-15 13:18:12,110 - [test_register.py-->line:63] - INFO: 用例：注册成功—类型为0---执行通过'
'2019-12-15 13:18:12,370 - [test_register.py-->line:63] - INFO: 用例：注册成功—类型为1---执行通过'
'2019-12-15 13:18:12,602 - [test_register.py-->line:63] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-15 13:18:12,812 - [test_register.py-->line:63] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-15 13:18:13,025 - [test_register.py-->line:63] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-15 13:18:13,639 - [test_withdraw.py-->line:79] - INFO: 取现之前的金额为：1111991.98
,取现之后的金额为:1111989.98'
'2019-12-15 13:18:13,779 - [test_withdraw.py-->line:86] - INFO: 用例：提现成功（小于可剩余额）---执行未通过'
'2019-12-15 13:18:14,105 - [test_withdraw.py-->line:86] - INFO: 用例：member_id为空---执行未通过'
'2019-12-15 13:18:14,286 - [test_withdraw.py-->line:92] - INFO: 用例：member_id不存在---执行通过'
'2019-12-15 13:18:14,799 - [test_withdraw.py-->line:86] - INFO: 用例：金额为0---执行未通过'
'2019-12-15 13:18:15,181 - [test_withdraw.py-->line:79] - INFO: 取现之前的金额为：1111989.98
,取现之后的金额为:111989.98'
'2019-12-15 13:18:15,362 - [test_withdraw.py-->line:86] - INFO: 用例：提现成功-金额为500000（用户可用余额大于500000）---执行未通过'
'2019-12-15 13:18:15,676 - [test_withdraw.py-->line:86] - INFO: 用例：金额为50000.01---执行未通过'
'2019-12-15 13:18:15,861 - [test_withdraw.py-->line:92] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-15 13:18:16,316 - [test_withdraw.py-->line:86] - INFO: 用例：金额为空---执行未通过'
'2019-12-15 13:18:16,704 - [test_withdraw.py-->line:79] - INFO: 取现之前的金额为：111989.98
,取现之后的金额为:111989.96'
'2019-12-15 13:18:16,858 - [test_withdraw.py-->line:86] - INFO: 用例：提现成功-金额为0.01---执行未通过'
'2019-12-15 13:18:17,170 - [test_withdraw.py-->line:86] - INFO: 用例：金额为负数---执行未通过'
'2019-12-15 14:56:16,301 - [test_invest.py-->line:81] - INFO: 用例：管理员正常登陆---执行通过'
'2019-12-15 14:56:16,560 - [test_invest.py-->line:81] - INFO: 用例：管理员加标---执行通过'
'2019-12-15 14:56:16,919 - [test_invest.py-->line:75] - INFO: 用例：管理员审核---执行未通过'
'2019-12-15 14:56:17,345 - [test_invest.py-->line:75] - INFO: 用例：投资成功-用户id已登陆，标存在（有剩余金额），投资金额小于项目可投金额---执行未通过'
'2019-12-15 14:56:17,600 - [test_invest.py-->line:75] - INFO: 用例：用户ID为空---执行未通过'
'2019-12-15 14:56:17,849 - [test_invest.py-->line:75] - INFO: 用例：标id不存在---执行未通过'
'2019-12-15 14:56:18,093 - [test_invest.py-->line:75] - INFO: 用例：标id审核拒绝---执行未通过'
'2019-12-15 14:56:18,336 - [test_invest.py-->line:75] - INFO: 用例：标id剩余金额为0---执行未通过'
'2019-12-15 14:56:18,426 - [test_invest.py-->line:81] - INFO: 用例：标id为空---执行通过'
'2019-12-15 14:56:18,810 - [test_invest.py-->line:75] - INFO: 用例：投资金额为空---执行未通过'
'2019-12-15 14:56:18,902 - [test_invest.py-->line:81] - INFO: 用例：投资金额不为100的整数---执行通过'
'2019-12-15 14:56:19,283 - [test_invest.py-->line:75] - INFO: 用例：投资金额大于项目可投金额---执行未通过'
'2019-12-15 14:56:19,625 - [test_invest.py-->line:75] - INFO: 用例：投资成功-投资金额等于项目可投金额---执行未通过'
'2019-12-15 14:56:19,710 - [test_invest.py-->line:81] - INFO: 用例：投资金额为小数---执行通过'
'2019-12-15 14:56:19,944 - [test_invest.py-->line:81] - INFO: 用例：投资金额为负数---执行通过'
'2019-12-15 14:56:20,343 - [test_login.py-->line:42] - INFO: 用例：登录成功---执行未通过'
'2019-12-15 14:56:20,603 - [test_login.py-->line:42] - INFO: 用例：手机号为空---执行未通过'
'2019-12-15 14:56:20,686 - [test_login.py-->line:48] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-15 14:56:20,939 - [test_login.py-->line:48] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-15 14:56:21,189 - [test_login.py-->line:48] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-15 14:56:21,420 - [test_login.py-->line:48] - INFO: 用例：密码错误---执行通过'
'2019-12-15 14:56:21,803 - [test_login.py-->line:42] - INFO: 用例：密码为空---执行未通过'
'2019-12-15 14:56:21,905 - [test_login.py-->line:48] - INFO: 用例：密码小于8位---执行通过'
'2019-12-15 14:56:22,151 - [test_login.py-->line:48] - INFO: 用例：密码大于16位---执行通过'
'2019-12-15 14:56:22,692 - [test_recharge.py-->line:78] - INFO: 充值之前的金额为：111989.96
,充值之后的金额为:113989.96'
'2019-12-15 14:56:22,693 - [test_recharge.py-->line:92] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-15 14:56:22,917 - [test_recharge.py-->line:92] - INFO: 用例：member_id为空---执行通过'
'2019-12-15 14:56:23,144 - [test_recharge.py-->line:92] - INFO: 用例：member_id不存在---执行通过'
'2019-12-15 14:56:23,545 - [test_recharge.py-->line:86] - INFO: 用例：金额为0---执行未通过'
'2019-12-15 14:56:23,828 - [test_recharge.py-->line:78] - INFO: 充值之前的金额为：113989.96
,充值之后的金额为:613989.96'
'2019-12-15 14:56:23,828 - [test_recharge.py-->line:92] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-15 14:56:24,055 - [test_recharge.py-->line:92] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-15 14:56:24,302 - [test_recharge.py-->line:92] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-15 14:56:24,690 - [test_recharge.py-->line:86] - INFO: 用例：金额为空---执行未通过'
'2019-12-15 14:56:24,976 - [test_recharge.py-->line:78] - INFO: 充值之前的金额为：613989.96
,充值之后的金额为:613989.97'
'2019-12-15 14:56:24,976 - [test_recharge.py-->line:92] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-15 14:56:25,214 - [test_recharge.py-->line:92] - INFO: 用例：金额为负数---执行通过'
'2019-12-15 14:56:25,472 - [test_register.py-->line:63] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-15 14:56:25,720 - [test_register.py-->line:63] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-15 14:56:25,948 - [test_register.py-->line:63] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-15 14:56:26,185 - [test_register.py-->line:63] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-15 14:56:26,426 - [test_register.py-->line:63] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-15 14:56:26,675 - [test_register.py-->line:63] - INFO: 用例：手机号为空---执行通过'
'2019-12-15 14:56:26,908 - [test_register.py-->line:63] - INFO: 用例：密码小于8位---执行通过'
'2019-12-15 14:56:27,159 - [test_register.py-->line:63] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-15 14:56:27,386 - [test_register.py-->line:63] - INFO: 用例：密码大于16位---执行通过'
'2019-12-15 14:56:27,616 - [test_register.py-->line:63] - INFO: 用例：不传密码---执行通过'
'2019-12-15 14:56:27,839 - [test_register.py-->line:63] - INFO: 用例：注册成功—类型为0---执行通过'
'2019-12-15 14:56:28,057 - [test_register.py-->line:63] - INFO: 用例：注册成功—类型为1---执行通过'
'2019-12-15 14:56:28,296 - [test_register.py-->line:63] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-15 14:56:28,528 - [test_register.py-->line:63] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-15 14:56:28,757 - [test_register.py-->line:63] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-15 14:56:29,387 - [test_withdraw.py-->line:79] - INFO: 取现之前的金额为：613989.97
,取现之后的金额为:613987.97'
'2019-12-15 14:56:29,547 - [test_withdraw.py-->line:86] - INFO: 用例：提现成功（小于可剩余额）---执行未通过'
'2019-12-15 14:56:29,892 - [test_withdraw.py-->line:86] - INFO: 用例：member_id为空---执行未通过'
'2019-12-15 14:56:30,075 - [test_withdraw.py-->line:92] - INFO: 用例：member_id不存在---执行通过'
'2019-12-15 14:56:30,579 - [test_withdraw.py-->line:86] - INFO: 用例：金额为0---执行未通过'
'2019-12-15 14:56:31,014 - [test_withdraw.py-->line:86] - INFO: 用例：提现成功-金额为500000（用户可用余额大于500000）---执行未通过'
'2019-12-15 14:56:31,359 - [test_withdraw.py-->line:86] - INFO: 用例：金额为50000.01---执行未通过'
'2019-12-15 14:56:31,542 - [test_withdraw.py-->line:92] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-15 14:56:32,006 - [test_withdraw.py-->line:86] - INFO: 用例：金额为空---执行未通过'
'2019-12-15 14:56:32,385 - [test_withdraw.py-->line:79] - INFO: 取现之前的金额为：113987.97
,取现之后的金额为:113987.95'
'2019-12-15 14:56:32,535 - [test_withdraw.py-->line:86] - INFO: 用例：提现成功-金额为0.01---执行未通过'
'2019-12-15 14:56:32,850 - [test_withdraw.py-->line:86] - INFO: 用例：金额为负数---执行未通过'
'2019-12-15 16:11:48,099 - [test_audit.py-->line:95] - INFO: 用例：审核通过---执行未通过'
'2019-12-15 16:11:48,434 - [test_audit.py-->line:95] - INFO: 用例：项目id不存在---执行未通过'
'2019-12-15 16:11:48,780 - [test_audit.py-->line:95] - INFO: 用例：项目id为空---执行未通过'
'2019-12-15 16:11:49,238 - [test_audit.py-->line:95] - INFO: 用例：审核拒绝---执行未通过'
'2019-12-15 16:11:49,692 - [test_audit.py-->line:95] - INFO: 用例：approved_or_not非true和false---执行未通过'
'2019-12-15 16:12:18,178 - [test_audit.py-->line:95] - INFO: 用例：审核通过---执行未通过'
'2019-12-15 16:12:18,515 - [test_audit.py-->line:95] - INFO: 用例：项目id不存在---执行未通过'
'2019-12-15 16:12:18,853 - [test_audit.py-->line:95] - INFO: 用例：项目id为空---执行未通过'
'2019-12-15 16:12:19,329 - [test_audit.py-->line:95] - INFO: 用例：审核拒绝---执行未通过'
